year,month,day,hour,portugal,spain,date,date_hour
2021,1,1,1,50.87,50.87,2021-01-01,2021-01-01 00:00:00
2021,1,1,2,48.19,48.19,2021-01-01,2021-01-01 01:00:00
2021,1,1,3,44.68,44.68,2021-01-01,2021-01-01 02:00:00
2021,1,1,4,38.5,38.5,2021-01-01,2021-01-01 03:00:00
2021,1,1,5,36.8,36.8,2021-01-01,2021-01-01 04:00:00
2021,1,1,6,36.55,36.55,2021-01-01,2021-01-01 05:00:00
2021,1,1,7,36.6,36.6,2021-01-01,2021-01-01 06:00:00
2021,1,1,8,36.55,36.55,2021-01-01,2021-01-01 07:00:00
2021,1,1,9,36.55,36.55,2021-01-01,2021-01-01 08:00:00
2021,1,1,10,36.55,36.55,2021-01-01,2021-01-01 09:00:00
2021,1,1,11,37.55,37.55,2021-01-01,2021-01-01 10:00:00
2021,1,1,12,37.55,37.55,2021-01-01,2021-01-01 11:00:00
2021,1,1,13,37.55,37.55,2021-01-01,2021-01-01 12:00:00
2021,1,1,14,37.55,37.55,2021-01-01,2021-01-01 13:00:00
2021,1,1,15,36.6,36.6,2021-01-01,2021-01-01 14:00:00
2021,1,1,16,35.5,35.5,2021-01-01,2021-01-01 15:00:00
2021,1,1,17,36.0,36.0,2021-01-01,2021-01-01 16:00:00
2021,1,1,18,38.5,38.5,2021-01-01,2021-01-01 17:00:00
2021,1,1,19,52.01,52.01,2021-01-01,2021-01-01 18:00:00
2021,1,1,20,55.16,55.16,2021-01-01,2021-01-01 19:00:00
2021,1,1,21,57.4,57.4,2021-01-01,2021-01-01 20:00:00
2021,1,1,22,53.86,53.86,2021-01-01,2021-01-01 21:00:00
2021,1,1,23,53.45,53.45,2021-01-01,2021-01-01 22:00:00
2021,1,1,24,49.72,49.72,2021-01-01,2021-01-01 23:00:00
2021,1,2,1,46.69,46.69,2021-01-02,2021-01-02 00:00:00
2021,1,2,2,42.43,42.43,2021-01-02,2021-01-02 01:00:00
2021,1,2,3,40.1,40.1,2021-01-02,2021-01-02 02:00:00
2021,1,2,4,39.11,39.11,2021-01-02,2021-01-02 03:00:00
2021,1,2,5,37.55,37.55,2021-01-02,2021-01-02 04:00:00
2021,1,2,6,37.7,37.7,2021-01-02,2021-01-02 05:00:00
2021,1,2,7,39.6,39.6,2021-01-02,2021-01-02 06:00:00
2021,1,2,8,43.34,43.34,2021-01-02,2021-01-02 07:00:00
2021,1,2,9,48.45,48.45,2021-01-02,2021-01-02 08:00:00
2021,1,2,10,51.6,51.6,2021-01-02,2021-01-02 09:00:00
2021,1,2,11,52.0,52.0,2021-01-02,2021-01-02 10:00:00
2021,1,2,12,51.25,51.25,2021-01-02,2021-01-02 11:00:00
2021,1,2,13,50.56,50.56,2021-01-02,2021-01-02 12:00:00
2021,1,2,14,50.57,50.57,2021-01-02,2021-01-02 13:00:00
2021,1,2,15,50.57,50.57,2021-01-02,2021-01-02 14:00:00
2021,1,2,16,48.45,48.45,2021-01-02,2021-01-02 15:00:00
2021,1,2,17,50.25,50.25,2021-01-02,2021-01-02 16:00:00
2021,1,2,18,54.23,54.23,2021-01-02,2021-01-02 17:00:00
2021,1,2,19,58.65,58.65,2021-01-02,2021-01-02 18:00:00
2021,1,2,20,60.43,60.43,2021-01-02,2021-01-02 19:00:00
2021,1,2,21,60.03,60.03,2021-01-02,2021-01-02 20:00:00
2021,1,2,22,55.03,55.03,2021-01-02,2021-01-02 21:00:00
2021,1,2,23,52.25,52.25,2021-01-02,2021-01-02 22:00:00
2021,1,2,24,48.45,48.45,2021-01-02,2021-01-02 23:00:00
2021,1,3,1,46.11,46.11,2021-01-03,2021-01-03 00:00:00
2021,1,3,2,43.0,43.0,2021-01-03,2021-01-03 01:00:00
2021,1,3,3,39.55,39.55,2021-01-03,2021-01-03 02:00:00
2021,1,3,4,37.45,37.44,2021-01-03,2021-01-03 03:00:00
2021,1,3,5,37.45,35.64,2021-01-03,2021-01-03 04:00:00
2021,1,3,6,37.45,35.5,2021-01-03,2021-01-03 05:00:00
2021,1,3,7,37.45,36.14,2021-01-03,2021-01-03 06:00:00
2021,1,3,8,37.45,36.97,2021-01-03,2021-01-03 07:00:00
2021,1,3,9,38.92,38.92,2021-01-03,2021-01-03 08:00:00
2021,1,3,10,44.49,44.49,2021-01-03,2021-01-03 09:00:00
2021,1,3,11,49.0,49.0,2021-01-03,2021-01-03 10:00:00
2021,1,3,12,50.3,50.3,2021-01-03,2021-01-03 11:00:00
2021,1,3,13,48.0,48.0,2021-01-03,2021-01-03 12:00:00
2021,1,3,14,46.64,46.64,2021-01-03,2021-01-03 13:00:00
2021,1,3,15,44.01,44.01,2021-01-03,2021-01-03 14:00:00
2021,1,3,16,41.27,41.27,2021-01-03,2021-01-03 15:00:00
2021,1,3,17,49.92,49.92,2021-01-03,2021-01-03 16:00:00
2021,1,3,18,55.16,55.16,2021-01-03,2021-01-03 17:00:00
2021,1,3,19,59.29,59.29,2021-01-03,2021-01-03 18:00:00
2021,1,3,20,61.09,61.09,2021-01-03,2021-01-03 19:00:00
2021,1,3,21,60.0,60.0,2021-01-03,2021-01-03 20:00:00
2021,1,3,22,59.4,59.4,2021-01-03,2021-01-03 21:00:00
2021,1,3,23,55.36,55.36,2021-01-03,2021-01-03 22:00:00
2021,1,3,24,53.06,53.06,2021-01-03,2021-01-03 23:00:00
2021,1,4,1,50.23,50.23,2021-01-04,2021-01-04 00:00:00
2021,1,4,2,47.01,47.01,2021-01-04,2021-01-04 01:00:00
2021,1,4,3,43.79,43.79,2021-01-04,2021-01-04 02:00:00
2021,1,4,4,41.65,41.65,2021-01-04,2021-01-04 03:00:00
2021,1,4,5,41.62,41.62,2021-01-04,2021-01-04 04:00:00
2021,1,4,6,44.5,44.5,2021-01-04,2021-01-04 05:00:00
2021,1,4,7,56.0,56.0,2021-01-04,2021-01-04 06:00:00
2021,1,4,8,62.0,62.0,2021-01-04,2021-01-04 07:00:00
2021,1,4,9,64.84,64.84,2021-01-04,2021-01-04 08:00:00
2021,1,4,10,68.25,68.25,2021-01-04,2021-01-04 09:00:00
2021,1,4,11,65.97,65.97,2021-01-04,2021-01-04 10:00:00
2021,1,4,12,63.93,63.93,2021-01-04,2021-01-04 11:00:00
2021,1,4,13,63.94,63.94,2021-01-04,2021-01-04 12:00:00
2021,1,4,14,63.94,63.94,2021-01-04,2021-01-04 13:00:00
2021,1,4,15,61.97,61.97,2021-01-04,2021-01-04 14:00:00
2021,1,4,16,62.45,62.45,2021-01-04,2021-01-04 15:00:00
2021,1,4,17,63.9,63.9,2021-01-04,2021-01-04 16:00:00
2021,1,4,18,67.02,67.02,2021-01-04,2021-01-04 17:00:00
2021,1,4,19,71.05,71.05,2021-01-04,2021-01-04 18:00:00
2021,1,4,20,72.6,72.6,2021-01-04,2021-01-04 19:00:00
2021,1,4,21,70.0,70.0,2021-01-04,2021-01-04 20:00:00
2021,1,4,22,66.0,66.0,2021-01-04,2021-01-04 21:00:00
2021,1,4,23,62.48,62.48,2021-01-04,2021-01-04 22:00:00
2021,1,4,24,61.25,61.25,2021-01-04,2021-01-04 23:00:00
2021,1,5,1,64.68,64.68,2021-01-05,2021-01-05 00:00:00
2021,1,5,2,56.25,56.25,2021-01-05,2021-01-05 01:00:00
2021,1,5,3,51.86,51.86,2021-01-05,2021-01-05 02:00:00
2021,1,5,4,50.91,50.91,2021-01-05,2021-01-05 03:00:00
2021,1,5,5,50.56,50.56,2021-01-05,2021-01-05 04:00:00
2021,1,5,6,51.25,51.25,2021-01-05,2021-01-05 05:00:00
2021,1,5,7,58.45,58.45,2021-01-05,2021-01-05 06:00:00
2021,1,5,8,68.3,68.3,2021-01-05,2021-01-05 07:00:00
2021,1,5,9,70.41,70.41,2021-01-05,2021-01-05 08:00:00
2021,1,5,10,75.0,75.0,2021-01-05,2021-01-05 09:00:00
2021,1,5,11,73.48,73.48,2021-01-05,2021-01-05 10:00:00
2021,1,5,12,72.31,72.31,2021-01-05,2021-01-05 11:00:00
2021,1,5,13,71.35,71.35,2021-01-05,2021-01-05 12:00:00
2021,1,5,14,72.52,72.52,2021-01-05,2021-01-05 13:00:00
2021,1,5,15,69.75,69.75,2021-01-05,2021-01-05 14:00:00
2021,1,5,16,68.29,68.29,2021-01-05,2021-01-05 15:00:00
2021,1,5,17,69.75,69.75,2021-01-05,2021-01-05 16:00:00
2021,1,5,18,71.9,71.9,2021-01-05,2021-01-05 17:00:00
2021,1,5,19,80.0,80.0,2021-01-05,2021-01-05 18:00:00
2021,1,5,20,80.0,80.0,2021-01-05,2021-01-05 19:00:00
2021,1,5,21,75.99,75.99,2021-01-05,2021-01-05 20:00:00
2021,1,5,22,75.39,75.39,2021-01-05,2021-01-05 21:00:00
2021,1,5,23,72.69,72.69,2021-01-05,2021-01-05 22:00:00
2021,1,5,24,70.0,70.0,2021-01-05,2021-01-05 23:00:00
2021,1,6,1,69.02,69.02,2021-01-06,2021-01-06 00:00:00
2021,1,6,2,67.54,67.54,2021-01-06,2021-01-06 01:00:00
2021,1,6,3,60.39,60.39,2021-01-06,2021-01-06 02:00:00
2021,1,6,4,55.75,55.75,2021-01-06,2021-01-06 03:00:00
2021,1,6,5,55.16,55.16,2021-01-06,2021-01-06 04:00:00
2021,1,6,6,53.51,53.51,2021-01-06,2021-01-06 05:00:00
2021,1,6,7,55.18,55.18,2021-01-06,2021-01-06 06:00:00
2021,1,6,8,67.61,67.61,2021-01-06,2021-01-06 07:00:00
2021,1,6,9,70.0,70.0,2021-01-06,2021-01-06 08:00:00
2021,1,6,10,73.54,73.54,2021-01-06,2021-01-06 09:00:00
2021,1,6,11,75.95,75.95,2021-01-06,2021-01-06 10:00:00
2021,1,6,12,77.18,77.18,2021-01-06,2021-01-06 11:00:00
2021,1,6,13,77.01,77.01,2021-01-06,2021-01-06 12:00:00
2021,1,6,14,73.79,73.79,2021-01-06,2021-01-06 13:00:00
2021,1,6,15,73.02,73.02,2021-01-06,2021-01-06 14:00:00
2021,1,6,16,70.89,70.89,2021-01-06,2021-01-06 15:00:00
2021,1,6,17,72.85,72.85,2021-01-06,2021-01-06 16:00:00
2021,1,6,18,78.0,78.0,2021-01-06,2021-01-06 17:00:00
2021,1,6,19,83.35,83.35,2021-01-06,2021-01-06 18:00:00
2021,1,6,20,90.0,90.0,2021-01-06,2021-01-06 19:00:00
2021,1,6,21,79.6,79.6,2021-01-06,2021-01-06 20:00:00
2021,1,6,22,75.4,75.4,2021-01-06,2021-01-06 21:00:00
2021,1,6,23,72.1,72.1,2021-01-06,2021-01-06 22:00:00
2021,1,6,24,67.54,67.54,2021-01-06,2021-01-06 23:00:00
2021,1,7,1,77.0,77.0,2021-01-07,2021-01-07 00:00:00
2021,1,7,2,65.85,65.85,2021-01-07,2021-01-07 01:00:00
2021,1,7,3,63.78,63.78,2021-01-07,2021-01-07 02:00:00
2021,1,7,4,59.31,59.31,2021-01-07,2021-01-07 03:00:00
2021,1,7,5,58.0,58.0,2021-01-07,2021-01-07 04:00:00
2021,1,7,6,60.65,60.65,2021-01-07,2021-01-07 05:00:00
2021,1,7,7,65.0,65.0,2021-01-07,2021-01-07 06:00:00
2021,1,7,8,83.98,83.98,2021-01-07,2021-01-07 07:00:00
2021,1,7,9,95.02,95.02,2021-01-07,2021-01-07 08:00:00
2021,1,7,10,99.0,99.0,2021-01-07,2021-01-07 09:00:00
2021,1,7,11,100.0,100.0,2021-01-07,2021-01-07 10:00:00
2021,1,7,12,100.0,100.0,2021-01-07,2021-01-07 11:00:00
2021,1,7,13,100.0,100.0,2021-01-07,2021-01-07 12:00:00
2021,1,7,14,100.0,100.0,2021-01-07,2021-01-07 13:00:00
2021,1,7,15,100.0,100.0,2021-01-07,2021-01-07 14:00:00
2021,1,7,16,99.85,99.85,2021-01-07,2021-01-07 15:00:00
2021,1,7,17,97.85,97.85,2021-01-07,2021-01-07 16:00:00
2021,1,7,18,100.0,100.0,2021-01-07,2021-01-07 17:00:00
2021,1,7,19,106.95,106.95,2021-01-07,2021-01-07 18:00:00
2021,1,7,20,108.97,108.97,2021-01-07,2021-01-07 19:00:00
2021,1,7,21,101.85,101.85,2021-01-07,2021-01-07 20:00:00
2021,1,7,22,101.17,101.17,2021-01-07,2021-01-07 21:00:00
2021,1,7,23,100.0,100.0,2021-01-07,2021-01-07 22:00:00
2021,1,7,24,90.0,90.0,2021-01-07,2021-01-07 23:00:00
2021,1,8,1,95.98,95.98,2021-01-08,2021-01-08 00:00:00
2021,1,8,2,77.93,77.93,2021-01-08,2021-01-08 01:00:00
2021,1,8,3,69.55,69.55,2021-01-08,2021-01-08 02:00:00
2021,1,8,4,65.0,65.0,2021-01-08,2021-01-08 03:00:00
2021,1,8,5,60.0,60.0,2021-01-08,2021-01-08 04:00:00
2021,1,8,6,61.1,61.1,2021-01-08,2021-01-08 05:00:00
2021,1,8,7,69.51,69.51,2021-01-08,2021-01-08 06:00:00
2021,1,8,8,86.93,86.93,2021-01-08,2021-01-08 07:00:00
2021,1,8,9,103.54,103.54,2021-01-08,2021-01-08 08:00:00
2021,1,8,10,110.45,110.45,2021-01-08,2021-01-08 09:00:00
2021,1,8,11,110.0,110.0,2021-01-08,2021-01-08 10:00:00
2021,1,8,12,110.45,110.45,2021-01-08,2021-01-08 11:00:00
2021,1,8,13,110.0,110.0,2021-01-08,2021-01-08 12:00:00
2021,1,8,14,110.0,110.0,2021-01-08,2021-01-08 13:00:00
2021,1,8,15,107.75,107.75,2021-01-08,2021-01-08 14:00:00
2021,1,8,16,100.98,100.98,2021-01-08,2021-01-08 15:00:00
2021,1,8,17,100.36,100.36,2021-01-08,2021-01-08 16:00:00
2021,1,8,18,110.0,110.0,2021-01-08,2021-01-08 17:00:00
2021,1,8,19,113.37,113.37,2021-01-08,2021-01-08 18:00:00
2021,1,8,20,114.89,114.89,2021-01-08,2021-01-08 19:00:00
2021,1,8,21,110.0,110.0,2021-01-08,2021-01-08 20:00:00
2021,1,8,22,110.0,110.0,2021-01-08,2021-01-08 21:00:00
2021,1,8,23,97.45,97.45,2021-01-08,2021-01-08 22:00:00
2021,1,8,24,74.49,74.49,2021-01-08,2021-01-08 23:00:00
2021,1,9,1,70.55,70.17,2021-01-09,2021-01-09 00:00:00
2021,1,9,2,71.53,61.64,2021-01-09,2021-01-09 01:00:00
2021,1,9,3,69.25,55.96,2021-01-09,2021-01-09 02:00:00
2021,1,9,4,68.55,51.88,2021-01-09,2021-01-09 03:00:00
2021,1,9,5,51.69,50.25,2021-01-09,2021-01-09 04:00:00
2021,1,9,6,59.0,50.25,2021-01-09,2021-01-09 05:00:00
2021,1,9,7,51.39,51.39,2021-01-09,2021-01-09 06:00:00
2021,1,9,8,70.51,55.62,2021-01-09,2021-01-09 07:00:00
2021,1,9,9,70.4,60.39,2021-01-09,2021-01-09 08:00:00
2021,1,9,10,72.03,72.03,2021-01-09,2021-01-09 09:00:00
2021,1,9,11,92.01,92.01,2021-01-09,2021-01-09 10:00:00
2021,1,9,12,95.98,95.98,2021-01-09,2021-01-09 11:00:00
2021,1,9,13,75.02,75.02,2021-01-09,2021-01-09 12:00:00
2021,1,9,14,75.03,75.03,2021-01-09,2021-01-09 13:00:00
2021,1,9,15,76.64,76.64,2021-01-09,2021-01-09 14:00:00
2021,1,9,16,72.85,72.85,2021-01-09,2021-01-09 15:00:00
2021,1,9,17,75.5,75.5,2021-01-09,2021-01-09 16:00:00
2021,1,9,18,100.0,100.0,2021-01-09,2021-01-09 17:00:00
2021,1,9,19,114.89,114.89,2021-01-09,2021-01-09 18:00:00
2021,1,9,20,120.0,120.0,2021-01-09,2021-01-09 19:00:00
2021,1,9,21,121.24,121.24,2021-01-09,2021-01-09 20:00:00
2021,1,9,22,120.69,120.69,2021-01-09,2021-01-09 21:00:00
2021,1,9,23,115.0,115.0,2021-01-09,2021-01-09 22:00:00
2021,1,9,24,101.41,101.41,2021-01-09,2021-01-09 23:00:00
2021,1,10,1,62.28,62.0,2021-01-10,2021-01-10 00:00:00
2021,1,10,2,60.8,55.75,2021-01-10,2021-01-10 01:00:00
2021,1,10,3,59.0,53.14,2021-01-10,2021-01-10 02:00:00
2021,1,10,4,50.9,49.03,2021-01-10,2021-01-10 03:00:00
2021,1,10,5,48.45,48.45,2021-01-10,2021-01-10 04:00:00
2021,1,10,6,49.07,49.07,2021-01-10,2021-01-10 05:00:00
2021,1,10,7,50.87,50.87,2021-01-10,2021-01-10 06:00:00
2021,1,10,8,54.96,50.23,2021-01-10,2021-01-10 07:00:00
2021,1,10,9,59.65,51.6,2021-01-10,2021-01-10 08:00:00
2021,1,10,10,60.8,57.43,2021-01-10,2021-01-10 09:00:00
2021,1,10,11,66.85,60.9,2021-01-10,2021-01-10 10:00:00
2021,1,10,12,70.35,61.53,2021-01-10,2021-01-10 11:00:00
2021,1,10,13,70.35,60.39,2021-01-10,2021-01-10 12:00:00
2021,1,10,14,70.35,56.41,2021-01-10,2021-01-10 13:00:00
2021,1,10,15,70.35,56.99,2021-01-10,2021-01-10 14:00:00
2021,1,10,16,64.55,56.41,2021-01-10,2021-01-10 15:00:00
2021,1,10,17,66.85,56.52,2021-01-10,2021-01-10 16:00:00
2021,1,10,18,66.85,62.6,2021-01-10,2021-01-10 17:00:00
2021,1,10,19,95.0,95.0,2021-01-10,2021-01-10 18:00:00
2021,1,10,20,107.75,107.75,2021-01-10,2021-01-10 19:00:00
2021,1,10,21,110.29,110.29,2021-01-10,2021-01-10 20:00:00
2021,1,10,22,110.0,110.0,2021-01-10,2021-01-10 21:00:00
2021,1,10,23,100.36,100.36,2021-01-10,2021-01-10 22:00:00
2021,1,10,24,67.78,67.78,2021-01-10,2021-01-10 23:00:00
2021,1,11,1,58.25,58.25,2021-01-11,2021-01-11 00:00:00
2021,1,11,2,53.19,53.19,2021-01-11,2021-01-11 01:00:00
2021,1,11,3,50.87,50.87,2021-01-11,2021-01-11 02:00:00
2021,1,11,4,47.69,47.69,2021-01-11,2021-01-11 03:00:00
2021,1,11,5,46.36,46.36,2021-01-11,2021-01-11 04:00:00
2021,1,11,6,52.3,52.3,2021-01-11,2021-01-11 05:00:00
2021,1,11,7,62.51,62.51,2021-01-11,2021-01-11 06:00:00
2021,1,11,8,77.9,77.9,2021-01-11,2021-01-11 07:00:00
2021,1,11,9,95.98,95.98,2021-01-11,2021-01-11 08:00:00
2021,1,11,10,98.42,98.42,2021-01-11,2021-01-11 09:00:00
2021,1,11,11,95.98,95.98,2021-01-11,2021-01-11 10:00:00
2021,1,11,12,83.35,83.35,2021-01-11,2021-01-11 11:00:00
2021,1,11,13,80.0,80.0,2021-01-11,2021-01-11 12:00:00
2021,1,11,14,80.98,80.98,2021-01-11,2021-01-11 13:00:00
2021,1,11,15,77.75,77.75,2021-01-11,2021-01-11 14:00:00
2021,1,11,16,75.02,75.02,2021-01-11,2021-01-11 15:00:00
2021,1,11,17,83.35,83.35,2021-01-11,2021-01-11 16:00:00
2021,1,11,18,98.13,98.13,2021-01-11,2021-01-11 17:00:00
2021,1,11,19,109.37,109.37,2021-01-11,2021-01-11 18:00:00
2021,1,11,20,120.0,120.0,2021-01-11,2021-01-11 19:00:00
2021,1,11,21,121.14,121.14,2021-01-11,2021-01-11 20:00:00
2021,1,11,22,120.0,120.0,2021-01-11,2021-01-11 21:00:00
2021,1,11,23,105.0,105.0,2021-01-11,2021-01-11 22:00:00
2021,1,11,24,85.26,85.26,2021-01-11,2021-01-11 23:00:00
2021,1,12,1,75.32,75.32,2021-01-12,2021-01-12 00:00:00
2021,1,12,2,62.5,62.5,2021-01-12,2021-01-12 01:00:00
2021,1,12,3,56.5,56.5,2021-01-12,2021-01-12 02:00:00
2021,1,12,4,55.68,55.68,2021-01-12,2021-01-12 03:00:00
2021,1,12,5,55.18,55.18,2021-01-12,2021-01-12 04:00:00
2021,1,12,6,56.01,56.01,2021-01-12,2021-01-12 05:00:00
2021,1,12,7,66.64,66.64,2021-01-12,2021-01-12 06:00:00
2021,1,12,8,84.05,84.05,2021-01-12,2021-01-12 07:00:00
2021,1,12,9,98.42,98.42,2021-01-12,2021-01-12 08:00:00
