year,month,day,hour,portugal,spain
2002,2,1,17,7.957000000000001,47.82
2002,2,1,18,9.208,55.34
2002,2,1,19,9.313,55.970000000000006
2002,2,1,20,10.351,62.21
2002,2,1,21,9.823,59.04
2002,2,1,22,9.389,56.43
2002,2,1,23,9.101,54.7
2002,2,1,24,9.135,54.900000000000006
2002,2,2,1,9.764,58.67999999999999
2002,2,2,2,6.853,41.19
2002,2,2,3,6.797000000000001,40.85
2002,2,2,4,6.061,36.43
2002,2,2,5,5.4670000000000005,32.86
2002,2,2,6,4.093,24.6
2002,2,2,7,4.007,24.08
2002,2,2,8,4.354,26.17
2002,2,2,9,5.917999999999999,35.57
2002,2,2,10,6.061,36.43
2002,2,2,11,6.892,41.42
2002,2,2,12,6.988,42.0
2002,2,2,13,6.852,41.18000000000001
2002,2,2,14,6.823,41.01
2002,2,2,15,6.398,38.45
2002,2,2,16,5.942,35.71
2002,2,2,17,5.942,35.71
2002,2,2,18,6.061,36.43
2002,2,2,19,6.823,41.01
2002,2,2,20,8.852,53.2
2002,2,2,21,8.937999999999999,53.720000000000006
2002,2,2,22,8.852,53.2
2002,2,2,23,8.536,51.3
2002,2,2,24,8.704,52.31
2002,2,3,1,6.655,40.0
2002,2,3,2,5.75,34.56
2002,2,3,3,4.248,25.53
2002,2,3,4,4.158,24.99
2002,2,3,5,3.983,23.94
2002,2,3,6,3.87,23.26
2002,2,3,7,3.749,22.53
2002,2,3,8,3.2880000000000003,19.76
2002,2,3,9,3.2880000000000003,19.76
2002,2,3,10,3.988,23.97
2002,2,3,11,4.408,26.489999999999995
2002,2,3,12,4.261,25.610000000000003
2002,2,3,13,4.238,25.47
2002,2,3,14,4.309,25.9
2002,2,3,15,5.4910000000000005,33.0
2002,2,3,16,5.206,31.29
2002,2,3,17,4.893,29.410000000000004
2002,2,3,18,4.867,29.25
2002,2,3,19,5.75,34.56
2002,2,3,20,8.318999999999999,50.0
2002,2,3,21,8.687000000000001,52.21
2002,2,3,22,8.852,53.2
2002,2,3,23,8.622,51.82000000000001
2002,2,3,24,8.622,51.82000000000001
2002,2,4,1,4.088,24.57
2002,2,4,2,3.215,19.32
2002,2,4,3,3.228,19.4
2002,2,4,4,3.145,18.9
2002,2,4,5,3.145,18.9
2002,2,4,6,3.047,18.31
2002,2,4,7,3.145,18.9
2002,2,4,8,5.737,34.48
2002,2,4,9,8.318999999999999,50.0
2002,2,4,10,9.369,56.31
2002,2,4,11,9.539,57.33
2002,2,4,12,9.401,56.5
2002,2,4,13,9.368,56.3
2002,2,4,14,8.892999999999999,53.45
2002,2,4,15,6.857,41.21000000000001
2002,2,4,16,7.07,42.49
2002,2,4,17,6.892,41.42
2002,2,4,18,8.016,48.18000000000001
2002,2,4,19,8.687000000000001,52.21
2002,2,4,20,10.947,65.78999999999999
2002,2,4,21,9.928,59.67
2002,2,4,22,8.892999999999999,53.45
2002,2,4,23,6.857,41.21000000000001
2002,2,4,24,6.823,41.01
2002,2,5,1,5.18,31.13
2002,2,5,2,5.399,32.45
2002,2,5,3,3.86,23.2
2002,2,5,4,3.819,22.95
2002,2,5,5,3.602,21.65
2002,2,5,6,3.779,22.71
2002,2,5,7,5.391,32.400000000000006
2002,2,5,8,6.655,40.0
2002,2,5,9,8.502,51.1
2002,2,5,10,9.539,57.33
2002,2,5,11,9.539,57.33
2002,2,5,12,9.401,56.5
2002,2,5,13,9.181,55.18
2002,2,5,14,9.003,54.11000000000001
2002,2,5,15,7.436,44.69
2002,2,5,16,7.717,46.38
2002,2,5,17,7.612,45.75
2002,2,5,18,8.005,48.11
2002,2,5,19,8.705,52.32
2002,2,5,20,13.481,81.02000000000001
2002,2,5,21,10.547,63.38999999999999
2002,2,5,22,9.003,54.11000000000001
2002,2,5,23,7.717,46.38
2002,2,5,24,7.436,44.69
2002,2,6,1,5.433,32.65
2002,2,6,2,5.063,30.43
2002,2,6,3,4.013,24.12
2002,2,6,4,3.963,23.82
2002,2,6,5,4.012,24.11
2002,2,6,6,3.907,23.480000000000004
2002,2,6,7,4.614,27.73
2002,2,6,8,6.175,37.11
2002,2,6,9,8.349,50.18
2002,2,6,10,9.003,54.11000000000001
2002,2,6,11,9.181,55.18
2002,2,6,12,9.181,55.18
2002,2,6,13,9.038,54.32000000000001
2002,2,6,14,8.605,51.720000000000006
2002,2,6,15,6.907,41.51
2002,2,6,16,7.239,43.51
2002,2,6,17,7.239,43.51
2002,2,6,18,7.619,45.79
2002,2,6,19,8.439,50.72
2002,2,6,20,11.253,67.63
2002,2,6,21,9.72,58.42
2002,2,6,22,8.704,52.31
2002,2,6,23,7.239,43.51
2002,2,6,24,6.907,41.51
2002,2,7,1,4.822,28.98
2002,2,7,2,4.088,24.57
2002,2,7,3,3.985,23.95
2002,2,7,4,3.855,23.17
2002,2,7,5,3.462,20.81
2002,2,7,6,3.2880000000000003,19.76
2002,2,7,7,4.128,24.81
2002,2,7,8,5.078,30.52
2002,2,7,9,8.161,49.05
2002,2,7,10,8.492,51.04
2002,2,7,11,8.605,51.720000000000006
2002,2,7,12,8.539,51.32000000000001
2002,2,7,13,8.471,50.91
2002,2,7,14,8.311,49.95
2002,2,7,15,5.433,32.65
2002,2,7,16,5.749,34.55
2002,2,7,17,5.99,36.0
2002,2,7,18,6.937,41.69
2002,2,7,19,8.073,48.52
2002,2,7,20,9.013,54.17000000000001
2002,2,7,21,8.71,52.35
2002,2,7,22,8.311,49.95
2002,2,7,23,6.353,38.18
2002,2,7,24,5.433,32.65
2002,2,8,1,6.797000000000001,40.85
2002,2,8,2,5.162999999999999,31.03
2002,2,8,3,3.975,23.89
2002,2,8,4,3.87,23.26
2002,2,8,5,3.651,21.94
2002,2,8,6,3.705,22.27
2002,2,8,7,4.857,29.19
2002,2,8,8,6.823,41.01
2002,2,8,9,7.472,44.91
2002,2,8,10,8.324,50.03
2002,2,8,11,8.828,53.06
2002,2,8,12,8.71,52.35
2002,2,8,13,8.311,49.95
2002,2,8,14,7.198,43.260000000000005
2002,2,8,15,7.025,42.22
2002,2,8,16,7.095,42.63999999999999
2002,2,8,17,7.025,42.22
2002,2,8,18,7.198,43.260000000000005
2002,2,8,19,7.198,43.260000000000005
2002,2,8,20,8.995,54.06
2002,2,8,21,8.311,49.95
2002,2,8,22,8.05,48.38
2002,2,8,23,7.095,42.63999999999999
2002,2,8,24,7.198,43.260000000000005
2002,2,9,1,7.198,43.260000000000005
2002,2,9,2,5.046,30.33
2002,2,9,3,4.659,28.0
2002,2,9,4,4.053,24.36
2002,2,9,5,4.051,24.35
2002,2,9,6,3.877,23.3
2002,2,9,7,3.82,22.96
2002,2,9,8,3.908,23.49
2002,2,9,9,4.1530000000000005,24.96
2002,2,9,10,4.825,29.0
2002,2,9,11,5.557,33.4
2002,2,9,12,5.88,35.34
2002,2,9,13,5.167999999999999,31.06
2002,2,9,14,5.183,31.15
2002,2,9,15,5.15,30.950000000000003
2002,2,9,16,4.659,28.0
2002,2,9,17,4.657,27.99
2002,2,9,18,4.659,28.0
2002,2,9,19,5.165,31.04
2002,2,9,20,7.025,42.22
2002,2,9,21,7.506,45.11
2002,2,9,22,7.198,43.260000000000005
2002,2,9,23,6.853,41.19
2002,2,9,24,6.902,41.48
2002,2,10,1,7.055,42.400000000000006
2002,2,10,2,5.085,30.56
2002,2,10,3,4.13,24.82
2002,2,10,4,4.09,24.58
2002,2,10,5,3.917,23.54
2002,2,10,6,3.81,22.9
2002,2,10,7,3.472,20.87
2002,2,10,8,3.195,19.2
2002,2,10,9,3.047,18.31
2002,2,10,10,3.639,21.87
2002,2,10,11,4.03,24.22
2002,2,10,12,4.755,28.58
2002,2,10,13,4.727,28.410000000000004
2002,2,10,14,4.727,28.410000000000004
2002,2,10,15,4.727,28.410000000000004
2002,2,10,16,4.313,25.92
2002,2,10,17,4.316,25.94
2002,2,10,18,4.374,26.29
2002,2,10,19,5.171,31.08
2002,2,10,20,7.191,43.22
2002,2,10,21,8.238999999999999,49.52
2002,2,10,22,8.371,50.31
2002,2,10,23,7.191,43.22
2002,2,10,24,7.334,44.080000000000005
2002,2,11,1,6.867000000000001,41.27
2002,2,11,2,4.97,29.87
2002,2,11,3,4.433,26.64
2002,2,11,4,4.156000000000001,24.980000000000004
2002,2,11,5,4.063,24.42
2002,2,11,6,4.1530000000000005,24.96
2002,2,11,7,4.002,24.05
2002,2,11,8,5.4910000000000005,33.0
2002,2,11,9,7.472,44.91
2002,2,11,10,7.472,44.91
2002,2,11,11,8.486,51.0
2002,2,11,12,8.486,51.0
2002,2,11,13,8.311,49.95
2002,2,11,14,6.922000000000001,41.6
2002,2,11,15,6.657,40.010000000000005
2002,2,11,16,6.867000000000001,41.27
2002,2,11,17,6.867000000000001,41.27
2002,2,11,18,6.867000000000001,41.27
2002,2,11,19,7.098,42.66
2002,2,11,20,8.486,51.0
2002,2,11,21,8.71,52.35
2002,2,11,22,7.805,46.91
2002,2,11,23,6.867000000000001,41.27
2002,2,11,24,6.867000000000001,41.27
2002,2,12,1,6.81,40.93
2002,2,12,2,4.897,29.43
2002,2,12,3,4.825,29.0
2002,2,12,4,4.066,24.44
2002,2,12,5,3.943,23.700000000000003
2002,2,12,6,3.947,23.72
2002,2,12,7,4.667,28.05
2002,2,12,8,4.937,29.67
2002,2,12,9,6.356,38.2
2002,2,12,10,6.922000000000001,41.6
2002,2,12,11,7.244,43.54
2002,2,12,12,7.805,46.91
2002,2,12,13,7.098,42.66
2002,2,12,14,6.81,40.93
2002,2,12,15,5.609,33.71000000000001
2002,2,12,16,6.356,38.2
2002,2,12,17,6.356,38.2
2002,2,12,18,6.687,40.19
2002,2,12,19,6.81,40.93
2002,2,12,20,8.492,51.04
2002,2,12,21,8.401,50.49
2002,2,12,22,7.155,43.0
2002,2,12,23,6.687,40.19
2002,2,12,24,6.356,38.2
2002,2,13,1,6.687,40.19
2002,2,13,2,5.02,30.17
2002,2,13,3,4.697,28.23
2002,2,13,4,3.532,21.230000000000004
2002,2,13,5,3.462,20.81
2002,2,13,6,3.494,21.0
2002,2,13,7,4.78,28.730000000000004
2002,2,13,8,6.249,37.56
2002,2,13,9,6.922000000000001,41.6
2002,2,13,10,7.098,42.66
2002,2,13,11,8.311,49.95
2002,2,13,12,8.496,51.06
2002,2,13,13,8.311,49.95
2002,2,13,14,7.244,43.54
2002,2,13,15,6.356,38.2
2002,2,13,16,6.356,38.2
2002,2,13,17,6.356,38.2
2002,2,13,18,6.356,38.2
2002,2,13,19,6.687,40.19
2002,2,13,20,8.311,49.95
2002,2,13,21,7.805,46.91
2002,2,13,22,7.098,42.66
2002,2,13,23,6.249,37.56
2002,2,13,24,5.892,35.410000000000004
2002,2,14,1,6.567,39.47
2002,2,14,2,4.97,29.87
2002,2,14,3,4.146,24.92
2002,2,14,4,3.988,23.97
2002,2,14,5,3.89,23.380000000000003
2002,2,14,6,3.882,23.33
2002,2,14,7,4.1530000000000005,24.96
2002,2,14,8,6.071000000000001,36.49
2002,2,14,9,7.098,42.66
2002,2,14,10,7.105,42.7
2002,2,14,11,7.675,46.13
2002,2,14,12,7.675,46.13
2002,2,14,13,7.675,46.13
2002,2,14,14,7.105,42.7
2002,2,14,15,6.567,39.47
2002,2,14,16,6.664,40.05
2002,2,14,17,6.664,40.05
2002,2,14,18,6.922000000000001,41.6
2002,2,14,19,7.098,42.66
2002,2,14,20,8.101,48.69
2002,2,14,21,8.374,50.330000000000005
2002,2,14,22,7.675,46.13
2002,2,14,23,6.81,40.93
2002,2,14,24,6.81,40.93
2002,2,15,1,6.822,41.0
2002,2,15,2,5.14,30.89
2002,2,15,3,4.2330000000000005,25.44
2002,2,15,4,4.163,25.02
2002,2,15,5,4.123,24.78
2002,2,15,6,4.136,24.86
2002,2,15,7,4.95,29.75
2002,2,15,8,6.323,38.0
2002,2,15,9,7.105,42.7
2002,2,15,10,7.675,46.13
2002,2,15,11,7.903,47.5
2002,2,15,12,7.825,47.03
2002,2,15,13,7.825,47.03
2002,2,15,14,7.141,42.92
2002,2,15,15,6.567,39.47
2002,2,15,16,6.81,40.93
2002,2,15,17,6.567,39.47
2002,2,15,18,6.81,40.93
2002,2,15,19,6.567,39.47
2002,2,15,20,7.855,47.21
2002,2,15,21,7.903,47.5
2002,2,15,22,7.252999999999999,43.59
2002,2,15,23,7.005,42.1
2002,2,15,24,7.098,42.66
2002,2,16,1,7.903,47.5
2002,2,16,2,6.81,40.93
2002,2,16,3,5.075,30.5
2002,2,16,4,5.075,30.5
2002,2,16,5,4.754,28.57
2002,2,16,6,4.406000000000001,26.48
2002,2,16,7,4.414,26.53
2002,2,16,8,4.477,26.910000000000004
2002,2,16,9,4.637,27.87
2002,2,16,10,5.086,30.57
2002,2,16,11,7.098,42.66
2002,2,16,12,7.364,44.260000000000005
2002,2,16,13,7.098,42.66
2002,2,16,14,7.005,42.1
2002,2,16,15,6.228,37.43000000000001
2002,2,16,16,5.086,30.57
2002,2,16,17,5.037,30.27
2002,2,16,18,5.045,30.32
2002,2,16,19,5.086,30.57
2002,2,16,20,7.098,42.66
2002,2,16,21,7.645,45.95
2002,2,16,22,7.536,45.29
2002,2,16,23,7.223,43.41
2002,2,16,24,7.536,45.29
2002,2,17,1,7.098,42.66
2002,2,17,2,5.175,31.1
2002,2,17,3,4.647,27.93
2002,2,17,4,4.3180000000000005,25.950000000000003
2002,2,17,5,4.314,25.93
2002,2,17,6,4.293,25.8
2002,2,17,7,4.158,24.99
2002,2,17,8,3.872,23.27
2002,2,17,9,3.762,22.61
2002,2,17,10,4.218,25.35
2002,2,17,11,4.642,27.9
2002,2,17,12,4.945,29.72
2002,2,17,13,4.962,29.82
2002,2,17,14,4.967,29.85
2002,2,17,15,4.962,29.82
2002,2,17,16,4.947,29.730000000000004
2002,2,17,17,4.928,29.62
2002,2,17,18,4.912,29.52
2002,2,17,19,5.012,30.12
2002,2,17,20,6.823,41.01
2002,2,17,21,7.252999999999999,43.59
2002,2,17,22,7.645,45.95
2002,2,17,23,7.098,42.66
2002,2,17,24,7.536,45.29
2002,2,18,1,5.143,30.910000000000004
2002,2,18,2,4.755,28.58
2002,2,18,3,4.447,26.73
2002,2,18,4,4.271,25.67
2002,2,18,5,4.155,24.97
2002,2,18,6,4.248,25.53
2002,2,18,7,5.003,30.07
2002,2,18,8,6.81,40.93
2002,2,18,9,7.763999999999999,46.66
2002,2,18,10,8.101,48.69
2002,2,18,11,8.101,48.69
2002,2,18,12,8.206,49.31999999999999
2002,2,18,13,8.101,48.69
2002,2,18,14,7.903,47.5
2002,2,18,15,7.436,44.69
2002,2,18,16,7.556,45.41
2002,2,18,17,7.436,44.69
2002,2,18,18,7.556,45.41
2002,2,18,19,7.675,46.13
2002,2,18,20,8.156,49.02
2002,2,18,21,8.457,50.83
2002,2,18,22,7.903,47.5
2002,2,18,23,7.556,45.41
2002,2,18,24,7.324,44.02
2002,2,19,1,6.667000000000001,40.06999999999999
2002,2,19,2,5.207999999999999,31.3
2002,2,19,3,5.02,30.17
2002,2,19,4,4.81,28.91
2002,2,19,5,4.353,26.16
2002,2,19,6,4.349,26.14
2002,2,19,7,5.1,30.65
2002,2,19,8,6.667000000000001,40.06999999999999
2002,2,19,9,7.436,44.69
2002,2,19,10,7.805,46.91
2002,2,19,11,7.855,47.21
2002,2,19,12,7.94,47.72
2002,2,19,13,7.825,47.03
2002,2,19,14,7.562,45.45
2002,2,19,15,7.181,43.16
2002,2,19,16,7.324,44.02
2002,2,19,17,7.322999999999999,44.01
2002,2,19,18,7.436,44.69
2002,2,19,19,7.526,45.23
2002,2,19,20,8.145,48.95
2002,2,19,21,8.607000000000001,51.72999999999999
2002,2,19,22,7.763999999999999,46.66
2002,2,19,23,7.324,44.02
2002,2,19,24,7.252999999999999,43.59
2002,2,20,1,6.867000000000001,41.27
2002,2,20,2,5.732,34.45
2002,2,20,3,5.065,30.44
2002,2,20,4,4.892,29.4
2002,2,20,5,4.77,28.67
2002,2,20,6,4.466,26.84
2002,2,20,7,5.158,31.0
2002,2,20,8,6.667000000000001,40.06999999999999
2002,2,20,9,7.252999999999999,43.59
2002,2,20,10,7.436,44.69
2002,2,20,11,7.855,47.21
2002,2,20,12,7.855,47.21
2002,2,20,13,7.675,46.13
2002,2,20,14,7.376,44.33
2002,2,20,15,7.156000000000001,43.010000000000005
2002,2,20,16,7.156000000000001,43.010000000000005
2002,2,20,17,6.995,42.04
2002,2,20,18,7.105,42.7
2002,2,20,19,7.156000000000001,43.010000000000005
2002,2,20,20,8.568999999999999,51.5
2002,2,20,21,9.84,59.14
2002,2,20,22,8.101,48.69
2002,2,20,23,7.376,44.33
2002,2,20,24,7.2010000000000005,43.28
2002,2,21,1,6.606,39.7
2002,2,21,2,5.734,34.46
2002,2,21,3,5.043,30.31
2002,2,21,4,4.77,28.67
2002,2,21,5,4.245,25.51
2002,2,21,6,4.246,25.52
2002,2,21,7,5.301,31.860000000000003
2002,2,21,8,6.022,36.19
2002,2,21,9,6.975,41.92
2002,2,21,10,7.324,44.02
2002,2,21,11,7.763999999999999,46.66
2002,2,21,12,7.763999999999999,46.66
2002,2,21,13,7.556,45.41
2002,2,21,14,7.056,42.41
2002,2,21,15,6.81,40.93
2002,2,21,16,6.908,41.52
2002,2,21,17,6.867000000000001,41.27
2002,2,21,18,6.908,41.52
2002,2,21,19,6.995,42.04
2002,2,21,20,7.903,47.5
2002,2,21,21,8.041,48.33
2002,2,21,22,7.763999999999999,46.66
2002,2,21,23,7.252999999999999,43.59
2002,2,21,24,6.995,42.04
2002,2,22,1,6.702000000000001,40.28
2002,2,22,2,5.584,33.56
2002,2,22,3,5.055,30.380000000000003
2002,2,22,4,4.992,30.0
2002,2,22,5,4.303,25.860000000000003
2002,2,22,6,4.2010000000000005,25.25
2002,2,22,7,5.0280000000000005,30.22
2002,2,22,8,6.238,37.49
2002,2,22,9,6.81,40.93
2002,2,22,10,6.975,41.92
2002,2,22,11,6.992999999999999,42.03
2002,2,22,12,6.992999999999999,42.03
2002,2,22,13,6.908,41.52
2002,2,22,14,6.752000000000001,40.58
2002,2,22,15,6.101,36.67
2002,2,22,16,6.303999999999999,37.89
2002,2,22,17,6.247999999999999,37.55
2002,2,22,18,6.606,39.7
2002,2,22,19,6.752000000000001,40.58
2002,2,22,20,7.2010000000000005,43.28
2002,2,22,21,7.162999999999999,43.05
2002,2,22,22,6.867000000000001,41.27
2002,2,22,23,6.596,39.64
2002,2,22,24,6.64,39.91
2002,2,23,1,6.867000000000001,41.27
2002,2,23,2,5.91,35.52
2002,2,23,3,5.314,31.94
2002,2,23,4,4.928,29.62
2002,2,23,5,4.982,29.94
2002,2,23,6,4.549,27.34
2002,2,23,7,4.507,27.09
2002,2,23,8,4.482,26.94
2002,2,23,9,4.825,29.0
2002,2,23,10,5.337999999999999,32.08
2002,2,23,11,6.303999999999999,37.89
2002,2,23,12,6.702000000000001,40.28
2002,2,23,13,6.606,39.7
2002,2,23,14,6.303999999999999,37.89
2002,2,23,15,5.574,33.5
2002,2,23,16,5.306,31.89
2002,2,23,17,5.083,30.55
2002,2,23,18,5.188,31.180000000000003
2002,2,23,19,5.574,33.5
2002,2,23,20,6.722,40.4
2002,2,23,21,6.81,40.93
2002,2,23,22,6.827000000000001,41.03
2002,2,23,23,6.722,40.4
2002,2,23,24,6.908,41.52
2002,2,24,1,6.867000000000001,41.27
2002,2,24,2,5.877999999999999,35.33
2002,2,24,3,4.754,28.57
2002,2,24,4,4.67,28.07
2002,2,24,5,4.665,28.04
2002,2,24,6,4.506,27.08
2002,2,24,7,4.468999999999999,26.860000000000003
2002,2,24,8,4.258,25.590000000000003
2002,2,24,9,4.066,24.44
2002,2,24,10,4.636,27.86
2002,2,24,11,4.675,28.1
2002,2,24,12,5.2410000000000005,31.5
2002,2,24,13,4.837,29.07
2002,2,24,14,4.837,29.07
2002,2,24,15,4.669,28.06
2002,2,24,16,4.587,27.57
2002,2,24,17,4.581,27.53
2002,2,24,18,4.579,27.52
2002,2,24,19,4.834,29.05
2002,2,24,20,6.596,39.64
2002,2,24,21,6.995,42.04
2002,2,24,22,6.995,42.04
2002,2,24,23,6.995,42.04
2002,2,24,24,6.995,42.04
2002,2,25,1,6.022,36.19
2002,2,25,2,4.837,29.07
2002,2,25,3,4.512,27.12
2002,2,25,4,4.175,25.09
2002,2,25,5,4.123,24.78
2002,2,25,6,4.143,24.9
2002,2,25,7,4.744,28.510000000000005
2002,2,25,8,5.824,35.0
2002,2,25,9,6.908,41.52
2002,2,25,10,7.324,44.02
2002,2,25,11,7.358,44.22
2002,2,25,12,7.436,44.69
2002,2,25,13,7.324,44.02
2002,2,25,14,7.105,42.7
2002,2,25,15,6.807,40.91
2002,2,25,16,6.812,40.94
2002,2,25,17,6.81,40.93
2002,2,25,18,6.867000000000001,41.27
2002,2,25,19,6.908,41.52
2002,2,25,20,7.572,45.510000000000005
2002,2,25,21,7.675,46.13
2002,2,25,22,7.105,42.7
2002,2,25,23,6.867000000000001,41.27
2002,2,25,24,6.81,40.93
2002,2,26,1,5.948,35.75
2002,2,26,2,4.88,29.33
2002,2,26,3,4.341,26.09
2002,2,26,4,4.126,24.8
2002,2,26,5,4.098,24.630000000000003
2002,2,26,6,4.091,24.59
2002,2,26,7,4.809,28.9
2002,2,26,8,5.824,35.0
2002,2,26,9,6.752000000000001,40.58
2002,2,26,10,7.023,42.21
2002,2,26,11,7.105,42.7
2002,2,26,12,7.105,42.7
2002,2,26,13,7.0760000000000005,42.53
2002,2,26,14,6.867000000000001,41.27
2002,2,26,15,6.101,36.67
2002,2,26,16,6.306,37.9
2002,2,26,17,6.303999999999999,37.89
2002,2,26,18,6.306,37.9
2002,2,26,19,6.712000000000001,40.34
2002,2,26,20,7.436,44.69
2002,2,26,21,7.556,45.41
2002,2,26,22,7.0760000000000005,42.53
2002,2,26,23,6.81,40.93
2002,2,26,24,6.606,39.7
2002,2,27,1,6.303999999999999,37.89
2002,2,27,2,5.211,31.32
2002,2,27,3,4.593999999999999,27.61
2002,2,27,4,4.441,26.69
2002,2,27,5,4.268,25.65
2002,2,27,6,4.235,25.45
2002,2,27,7,4.992,30.0
2002,2,27,8,6.022,36.19
2002,2,27,9,6.702000000000001,40.28
2002,2,27,10,7.105,42.7
2002,2,27,11,7.324,44.02
2002,2,27,12,7.324,44.02
2002,2,27,13,7.324,44.02
2002,2,27,14,7.041,42.32
2002,2,27,15,6.502000000000001,39.08
2002,2,27,16,6.606,39.7
2002,2,27,17,6.606,39.7
2002,2,27,18,6.606,39.7
2002,2,27,19,6.702000000000001,40.28
2002,2,27,20,7.452000000000001,44.79
2002,2,27,21,7.562,45.45
2002,2,27,22,7.324,44.02
2002,2,27,23,6.702000000000001,40.28
2002,2,27,24,6.606,39.7
2002,2,28,1,6.106,36.7
2002,2,28,2,4.887,29.37
2002,2,28,3,4.409,26.5
2002,2,28,4,4.364,26.230000000000004
2002,2,28,5,4.181,25.13
2002,2,28,6,4.18,25.12
2002,2,28,7,4.577,27.510000000000005
2002,2,28,8,5.574,33.5
2002,2,28,9,6.071000000000001,36.49
2002,2,28,10,6.502000000000001,39.08
2002,2,28,11,6.606,39.7
2002,2,28,12,6.702000000000001,40.28
2002,2,28,13,6.722,40.4
2002,2,28,14,6.655,40.0
2002,2,28,15,6.101,36.67
2002,2,28,16,6.303999999999999,37.89
2002,2,28,17,6.303999999999999,37.89
2002,2,28,18,6.303999999999999,37.89
2002,2,28,19,6.323,38.0
2002,2,28,20,7.0,42.07
2002,2,28,21,7.041,42.32
2002,2,28,22,6.722,40.4
2002,2,28,23,6.596,39.64
2002,2,28,24,6.502000000000001,39.08
2002,3,1,1,6.101,36.67
2002,3,1,2,5.225,31.4
2002,3,1,3,4.386,26.36
2002,3,1,4,4.369,26.260000000000005
2002,3,1,5,4.319,25.96
2002,3,1,6,4.324,25.99
2002,3,1,7,4.767,28.65
2002,3,1,8,6.002000000000001,36.07
2002,3,1,9,6.596,39.64
2002,3,1,10,6.722,40.4
2002,3,1,11,6.832999999999999,41.07
2002,3,1,12,6.992000000000001,42.02
2002,3,1,13,6.992000000000001,42.02
2002,3,1,14,6.722,40.4
2002,3,1,15,6.502000000000001,39.08
2002,3,1,16,6.502000000000001,39.08
2002,3,1,17,6.567,39.47
2002,3,1,18,6.567,39.47
2002,3,1,19,6.502000000000001,39.08
2002,3,1,20,6.722,40.4
2002,3,1,21,6.992999999999999,42.03
2002,3,1,22,6.596,39.64
2002,3,1,23,6.502000000000001,39.08
2002,3,1,24,6.502000000000001,39.08
2002,3,2,1,2.416,14.52
2002,3,2,2,2.416,14.52
2002,3,2,3,2.542,15.28
2002,3,2,4,2.542,15.28
2002,3,2,5,2.542,15.28
2002,3,2,6,2.464,14.81
2002,3,2,7,2.436,14.64
2002,3,2,8,2.436,14.64
2002,3,2,9,2.542,15.28
2002,3,2,10,2.542,15.28
2002,3,2,11,2.416,14.52
2002,3,2,12,2.416,14.52
2002,3,2,13,2.261,13.59
2002,3,2,14,2.141,12.87
2002,3,2,15,2.136,12.84
2002,3,2,16,1.99,11.96
2002,3,2,17,0.945,5.68
2002,3,2,18,0.945,5.68
2002,3,2,19,2.135,12.830000000000002
2002,3,2,20,2.146,12.9
2002,3,2,21,2.23,13.4
2002,3,2,22,2.261,13.59
2002,3,2,23,2.141,12.87
2002,3,2,24,2.141,12.87
2002,3,3,1,6.752000000000001,40.58
2002,3,3,2,5.877999999999999,35.33
2002,3,3,3,5.02,30.17
2002,3,3,4,4.527,27.21
2002,3,3,5,4.4910000000000005,26.99
2002,3,3,6,4.4110000000000005,26.51
2002,3,3,7,4.391,26.39
2002,3,3,8,4.394,26.41
2002,3,3,9,4.288,25.77
2002,3,3,10,4.571000000000001,27.47
2002,3,3,11,4.87,29.27
2002,3,3,12,4.992,30.0
2002,3,3,13,4.992,30.0
2002,3,3,14,4.992,30.0
2002,3,3,15,4.992,30.0
2002,3,3,16,4.992,30.0
2002,3,3,17,4.863,29.23
2002,3,3,18,4.848,29.14
2002,3,3,19,4.992,30.0
2002,3,3,20,6.81,40.93
2002,3,3,21,7.11,42.73
2002,3,3,22,7.162999999999999,43.05
2002,3,3,23,7.002999999999999,42.09
2002,3,3,24,7.002999999999999,42.09
2002,3,4,1,6.12,36.78
2002,3,4,2,5.824,35.0
2002,3,4,3,5.02,30.17
2002,3,4,4,4.853,29.17
2002,3,4,5,4.471,26.87
2002,3,4,6,4.479,26.92
2002,3,4,7,5.74,34.5
2002,3,4,8,6.12,36.78
2002,3,4,9,6.888,41.4
2002,3,4,10,7.126,42.830000000000005
2002,3,4,11,7.252999999999999,43.59
2002,3,4,12,7.111000000000001,42.74
2002,3,4,13,7.056,42.41
2002,3,4,14,6.948,41.760000000000005
2002,3,4,15,6.601,39.67
2002,3,4,16,6.617000000000001,39.77
2002,3,4,17,6.551,39.37
2002,3,4,18,6.551,39.37
2002,3,4,19,6.752000000000001,40.58
2002,3,4,20,7.324,44.02
2002,3,4,21,7.324,44.02
2002,3,4,22,7.056,42.41
2002,3,4,23,6.685,40.18
2002,3,4,24,6.601,39.67
2002,3,5,1,6.404,38.49
2002,3,5,2,5.908,35.510000000000005
2002,3,5,3,5.299,31.85
2002,3,5,4,4.948,29.74
2002,3,5,5,4.754,28.57
2002,3,5,6,4.674,28.09
2002,3,5,7,5.732,34.45
2002,3,5,8,6.151,36.97
2002,3,5,9,6.655,40.0
2002,3,5,10,6.752000000000001,40.58
2002,3,5,11,6.948,41.760000000000005
2002,3,5,12,6.908,41.52
2002,3,5,13,6.822,41.0
2002,3,5,14,6.815,40.96
2002,3,5,15,6.408,38.510000000000005
2002,3,5,16,6.462000000000001,38.84
2002,3,5,17,6.408,38.510000000000005
2002,3,5,18,6.462000000000001,38.84
2002,3,5,19,6.685,40.18
